monthly_rent_dkk,fair_value_dkk,asking_start_dkk,accepted_discount_pct,time_on_market_days,price_cuts,month_listed,listing_channel,neighbourhood,type,floor_area_m2,furnished,utilities_included,bathroom_private,kitchen_private,lease_flex,deposit_months,building_year,energy_rating,floor,total_floors,elevator,distance_to_centre_km,distance_to_AAU_km,commute_time_bus_min,market_tightness
2752.0,2600.0,2752.0,0.0,4,0,1,private_portal,Øgadekvarteret,shared_room,27.6,1,1,0,0,open-ended,2,1978,E,3,4,1,1.65,3.57,18.2,0.96
5114.0,5000.0,5239.0,0.0239,22,1,4,private_portal,Vestbyen,1br,50.5,0,0,1,1,open-ended,2,1966,E,0,2,0,1.75,4.59,29.4,1.0
3400.0,3400.0,3400.0,0.0,2,0,2,studiebolig_central,Nørresundby,studio,28.1,1,1,1,1,fixed,3,1985,E,2,3,0,1.14,4.05,21.1,0.97
8038.0,7682.0,8038.0,0.0,9,0,4,private_portal,Centrum,2br,66.8,1,1,1,1,open-ended,3,1999,E,2,5,0,0.52,3.07,17.5,1.0
2600.0,2600.0,2600.0,0.0,3,0,2,studiebolig_central,Øgadekvarteret,shared_room,27.6,1,0,1,0,fixed,2,1986,E,2,3,0,1.56,2.3,19.1,0.97
3507.0,3400.0,3507.0,0.0,21,0,8,private_portal,Skalborg,studio,39.3,0,1,1,1,fixed,3,1990,D,2,2,0,5.07,6.84,35.3,1.08
3843.0,3843.0,3843.0,0.0,7,0,3,studiebolig_central,Centrum,studio,34.7,1,0,1,1,fixed,4,1957,E,1,4,1,0.38,3.04,25.5,0.99
8512.0,8543.0,8791.0,0.0317,24,1,5,private_portal,Centrum,1br,55.0,0,1,1,1,open-ended,3,1982,D,2,4,0,0.2,2.84,20.4,1.01
3509.0,3400.0,3509.0,0.0,7,0,5,studiebolig_central,Aalborg Øst,studio,40.6,0,0,1,1,fixed,2,1955,E,0,2,1,5.41,1.49,16.7,1.01
8809.0,8405.0,8809.0,0.0,2,0,7,private_portal,Centrum,2br,58.4,0,0,1,1,open-ended,2,1960,E,2,6,0,0.2,4.17,19.2,1.04
3400.0,3400.0,3400.0,0.0,2,0,6,studiebolig_central,Aalborg Øst,studio,26.1,1,1,0,1,fixed,3,2005,D,1,2,0,4.22,2.06,14.6,1.03
3511.0,3400.0,3511.0,0.0,7,0,8,private_portal,Aalborg Øst,studio,30.0,1,0,1,1,fixed,3,1971,F,1,2,1,4.2,1.34,14.0,1.08
5045.0,5045.0,5045.0,0.0,5,0,2,studiebolig_central,Hasseris,studio,37.7,1,0,1,1,fixed,3,1990,D,5,5,1,1.64,3.89,18.7,0.97
2816.0,2600.0,2816.0,0.0,2,0,7,studiebolig_central,Aalborg Øst,dorm_room,25.1,1,1,0,1,fixed,3,2001,D,5,5,1,4.33,1.16,16.3,1.04
4903.0,4747.0,5153.0,0.0485,13,1,9,private_portal,Centrum,studio,39.7,1,0,1,1,fixed,2,1990,C,4,6,1,0.92,3.72,24.2,1.04
2772.0,2600.0,2772.0,0.0,11,0,2,studiebolig_central,Centrum,shared_room,19.8,1,0,1,1,open-ended,2,1984,E,5,5,1,0.81,3.83,27.1,0.97
4729.0,4548.0,4729.0,0.0,13,0,3,private_portal,Centrum,studio,37.7,1,0,0,1,open-ended,2,1952,G,1,3,0,0.49,2.76,17.5,0.99
7500.0,7500.0,7714.0,0.0277,12,1,1,private_portal,Skalborg,2br,60.9,0,0,1,1,fixed,3,1963,G,2,2,0,4.57,5.57,30.4,0.96
2680.0,2600.0,2834.0,0.0543,18,1,4,private_portal,Centrum,dorm_room,19.0,1,0,0,0,fixed,3,2019,C,1,2,0,0.86,4.14,23.7,1.0
4201.0,4111.0,4201.0,0.0,8,0,6,studiebolig_central,Centrum,studio,36.4,1,1,1,0,fixed,2,1957,F,4,6,1,1.39,4.32,27.8,1.03
5475.0,5542.0,5757.0,0.049,25,1,7,studiebolig_central,Aalborg Øst,1br,57.9,1,1,1,1,fixed,2,1953,E,0,2,0,4.6,1.78,16.0,1.04
2705.0,2600.0,2705.0,0.0,4,0,4,private_portal,Vestbyen,shared_room,18.7,1,0,0,1,fixed,4,1996,D,1,3,1,2.09,3.77,18.0,1.0
2600.0,2600.0,2600.0,0.0,6,0,8,private_portal,Centrum,dorm_room,12.0,1,0,0,1,open-ended,1,2008,C,2,5,0,0.2,3.05,21.2,1.08
2794.0,2600.0,2794.0,0.0,3,0,6,private_portal,Skalborg,dorm_room,17.5,1,1,1,1,open-ended,3,1990,D,0,3,0,4.82,5.65,25.6,1.03
5000.0,5000.0,5430.0,0.0792,60,1,7,private_portal,Nørresundby,1br,47.6,1,0,1,1,fixed,3,1959,G,1,4,0,2.26,3.96,22.9,1.04
3577.0,3400.0,3577.0,0.0,4,0,4,studiebolig_central,Øgadekvarteret,studio,32.9,1,1,1,0,fixed,3,1989,E,1,4,0,1.61,2.76,23.3,1.0
4192.0,4214.0,4388.0,0.0447,24,1,6,private_portal,Centrum,studio,29.9,1,1,1,1,fixed,2,2021,A,4,5,1,1.18,3.98,20.2,1.03
5234.0,5000.0,5234.0,0.0,3,0,5,studiebolig_central,Vestbyen,1br,44.4,0,0,0,1,fixed,3,1990,E,4,4,0,1.79,4.52,24.8,1.01
5014.0,5000.0,5327.0,0.0588,17,1,4,private_portal,Aalborg Øst,1br,46.0,1,1,1,1,fixed,4,1945,G,0,2,0,3.8,0.57,9.6,1.0
2903.0,2600.0,3009.0,0.0352,60,1,8,studiebolig_central,Aalborg Øst,shared_room,16.9,1,1,1,0,fixed,3,2019,A,2,4,0,4.84,1.09,13.8,1.08
4871.0,5147.0,5157.0,0.0555,16,1,5,private_portal,Centrum,studio,43.0,0,0,1,1,fixed,4,2001,D,2,6,0,0.42,3.05,17.6,1.01
8787.0,8495.0,8787.0,0.0,1,0,8,private_portal,Øgadekvarteret,2br,83.1,0,0,1,1,open-ended,4,1961,F,1,3,0,1.84,3.74,27.4,1.08
5312.0,5312.0,5312.0,0.0,0,0,4,studiebolig_central,Centrum,studio,42.6,0,1,1,1,fixed,3,2017,A,7,7,1,1.02,3.71,28.5,1.0
5233.0,5233.0,5233.0,0.0,0,0,8,private_portal,Centrum,1br,40.5,0,1,1,1,fixed,3,1952,F,1,4,0,1.18,3.95,28.6,1.08
5868.0,5578.0,5868.0,0.0,15,0,8,private_portal,Hasseris,studio,39.6,1,0,0,1,open-ended,3,1971,E,2,4,0,2.54,3.43,23.1,1.08
5426.0,5244.0,5426.0,0.0,12,0,8,studiebolig_central,Nørresundby,1br,55.1,1,1,0,1,fixed,3,2000,E,1,3,0,1.85,3.55,24.7,1.08
3487.0,3400.0,3487.0,0.0,17,0,5,private_portal,Aalborg Øst,studio,36.1,1,1,1,1,open-ended,3,1992,C,2,2,0,5.22,0.41,10.8,1.01
2714.0,2600.0,2714.0,0.0,6,0,8,private_portal,Centrum,dorm_room,17.8,0,1,1,0,fixed,3,1974,E,5,5,1,0.43,3.85,26.1,1.08
2699.0,2600.0,2699.0,0.0,1,0,9,studiebolig_central,Øgadekvarteret,dorm_room,18.3,0,1,0,1,fixed,2,1990,E,2,5,0,2.27,3.05,21.6,1.04
7726.0,7500.0,8010.0,0.0355,60,1,4,private_portal,Aalborg Øst,2br,62.2,0,0,1,1,open-ended,2,1953,G,2,2,0,3.46,0.94,10.2,1.0
2809.0,2600.0,2809.0,0.0,7,0,2,studiebolig_central,Aalborg Øst,dorm_room,19.3,1,1,1,0,open-ended,3,2002,C,0,2,0,4.65,1.65,9.5,0.97
5059.0,5000.0,5059.0,0.0,5,0,5,studiebolig_central,Nørresundby,1br,49.9,1,0,1,1,fixed,4,1944,F,2,3,0,1.0,3.97,23.7,1.01
2637.0,2600.0,2637.0,0.0,1,0,5,private_portal,Skalborg,dorm_room,21.5,1,1,1,1,open-ended,3,1977,E,3,3,0,5.25,6.13,26.5,1.01
3113.0,3109.0,3113.0,0.0,11,0,4,private_portal,Hasseris,shared_room,22.6,1,1,0,0,open-ended,3,2019,A,2,3,1,2.12,3.78,26.6,1.0
3400.0,3400.0,3486.0,0.0247,25,1,3,studiebolig_central,Centrum,studio,30.5,0,0,1,1,fixed,2,1943,G,0,4,0,0.43,5.33,30.4,0.99
2600.0,2600.0,2659.0,0.0222,20,1,1,private_portal,Øgadekvarteret,shared_room,17.6,1,0,0,0,open-ended,3,1964,G,4,4,0,1.37,2.61,16.2,0.96
10679.0,10270.0,10950.0,0.0247,45,1,3,private_portal,Vestbyen,2br,88.9,1,1,1,1,fixed,3,1990,C,0,2,0,0.97,3.58,28.1,0.99
3400.0,3400.0,3400.0,0.0,8,0,2,studiebolig_central,Skalborg,studio,30.1,0,1,1,1,fixed,3,1978,F,1,3,1,6.28,5.47,25.4,0.97
3400.0,3400.0,3493.0,0.0266,27,1,1,private_portal,Skalborg,studio,33.3,1,1,1,0,open-ended,3,1941,G,0,2,1,4.38,6.26,27.3,0.96
2600.0,2600.0,2600.0,0.0,4,0,3,studiebolig_central,Vestbyen,shared_room,16.3,0,1,1,1,fixed,4,1966,F,1,2,0,1.32,4.5,20.9,0.99
9064.0,8766.0,9064.0,0.0,7,0,2,private_portal,Centrum,2br,70.6,1,1,1,1,fixed,4,1973,E,4,4,0,0.23,3.1,18.5,0.97
5156.0,5000.0,5156.0,0.0,1,0,2,studiebolig_central,Aalborg Øst,1br,45.0,0,1,1,1,open-ended,3,1999,E,0,2,0,4.5,1.37,12.9,0.97
3530.0,3400.0,3530.0,0.0,0,0,7,private_portal,Nørresundby,studio,34.9,1,0,1,1,fixed,3,1990,D,2,4,0,1.85,4.57,24.9,1.04
3733.0,3561.0,3848.0,0.0299,37,1,1,private_portal,Centrum,studio,35.9,1,0,1,1,fixed,2,1984,E,1,3,0,0.27,2.63,18.0,0.96
7777.0,7777.0,7777.0,0.0,0,0,3,private_portal,Aalborg Øst,2br,80.7,0,0,1,1,open-ended,2,1964,E,2,2,0,4.43,0.6,13.5,0.99
2715.0,2600.0,2715.0,0.0,9,0,1,private_portal,Aalborg Øst,shared_room,23.7,1,0,1,0,open-ended,2,2025,A,0,2,1,3.93,1.66,14.7,0.96
3876.0,3619.0,3876.0,0.0,4,0,8,private_portal,Nørresundby,studio,41.8,0,1,1,1,fixed,4,1952,F,0,2,0,3.52,3.82,23.6,1.08
4234.0,4180.0,4234.0,0.0,4,0,9,private_portal,Centrum,studio,34.4,1,0,1,1,open-ended,4,2015,A,1,5,0,0.26,4.39,27.9,1.04
2600.0,2600.0,2718.0,0.0434,50,1,7,private_portal,Hasseris,dorm_room,17.4,0,0,1,0,fixed,2,2000,D,0,2,0,3.25,3.55,18.3,1.04
2622.0,2600.0,2733.0,0.0406,32,1,1,private_portal,Hasseris,dorm_room,19.2,1,0,0,0,open-ended,2,2023,B,2,2,0,1.94,4.21,22.8,0.96
6804.0,6794.0,7229.0,0.0588,29,1,2,studiebolig_central,Vestbyen,1br,68.8,0,0,1,1,fixed,2,1988,E,1,2,0,1.85,4.97,24.3,0.97
2600.0,2600.0,2600.0,0.0,1,0,5,private_portal,Øgadekvarteret,shared_room,23.4,0,1,0,0,open-ended,2,1949,G,1,5,0,2.08,2.88,19.0,1.01
2659.0,2600.0,2659.0,0.0,4,0,3,private_portal,Centrum,dorm_room,23.1,1,1,0,0,fixed,3,1990,C,2,4,0,0.2,4.07,20.3,0.99
2633.0,2600.0,2766.0,0.0481,23,1,8,studiebolig_central,Nørresundby,shared_room,16.6,1,1,1,0,fixed,3,1961,G,0,2,0,1.91,5.15,32.1,1.08
2710.0,2710.0,2710.0,0.0,2,0,3,studiebolig_central,Øgadekvarteret,shared_room,24.4,1,1,1,0,fixed,1,1990,D,0,3,0,0.39,2.04,16.8,0.99
3324.0,3185.0,3455.0,0.0379,37,1,3,private_portal,Centrum,shared_room,28.5,1,1,0,1,fixed,3,2002,E,2,5,0,0.2,3.15,25.9,0.99
5000.0,5000.0,5000.0,0.0,0,0,6,studiebolig_central,Hasseris,1br,32.0,0,0,1,1,fixed,1,1994,D,0,3,1,3.15,3.77,20.7,1.03
6374.0,6205.0,6676.0,0.0452,60,1,8,studiebolig_central,Hasseris,1br,48.6,0,0,1,1,fixed,2,2017,B,1,3,0,2.57,4.74,28.8,1.08
5572.0,5857.0,5925.0,0.0596,18,1,4,private_portal,Øgadekvarteret,1br,50.7,0,0,1,1,open-ended,2,1955,E,0,3,1,1.8,3.36,17.7,1.0
5216.0,5000.0,5216.0,0.0,15,0,8,private_portal,Aalborg Øst,1br,45.4,0,0,1,1,fixed,3,2004,D,1,2,0,4.26,1.28,15.5,1.08
2735.0,2600.0,2735.0,0.0,8,0,3,studiebolig_central,Øgadekvarteret,shared_room,19.7,0,1,1,0,fixed,2,2012,B,3,4,0,2.91,3.2,19.7,0.99
2766.0,2600.0,2766.0,0.0,3,0,4,private_portal,Centrum,dorm_room,18.7,1,1,0,0,fixed,4,1973,F,1,5,0,0.2,3.53,20.7,1.0
5330.0,5115.0,5330.0,0.0,14,0,8,private_portal,Centrum,1br,48.1,0,1,1,1,fixed,3,1950,F,3,6,1,1.24,3.71,26.0,1.08
2892.0,2600.0,2892.0,0.0,6,0,7,private_portal,Centrum,shared_room,25.7,1,1,0,0,open-ended,3,1957,E,1,3,1,0.5,4.32,26.4,1.04
3500.0,3400.0,3578.0,0.0218,26,1,6,studiebolig_central,Øgadekvarteret,studio,34.3,0,0,0,1,fixed,3,1991,D,3,3,0,1.44,2.95,17.4,1.03
5071.0,4886.0,5071.0,0.0,11,0,2,private_portal,Øgadekvarteret,studio,42.0,1,1,1,1,fixed,3,1945,F,6,6,1,1.03,2.77,16.3,0.97
2834.0,2600.0,2834.0,0.0,15,0,7,studiebolig_central,Aalborg Øst,shared_room,22.4,1,1,1,1,fixed,4,1966,F,2,2,0,3.95,1.5,13.9,1.04
2606.0,2600.0,2606.0,0.0,4,0,8,private_portal,Nørresundby,dorm_room,16.0,1,1,0,0,open-ended,4,2022,A,0,2,0,1.94,4.33,27.3,1.08
2758.0,2600.0,2856.0,0.0343,46,1,8,studiebolig_central,Aalborg Øst,dorm_room,15.0,1,1,1,0,fixed,3,2020,B,3,3,1,4.73,0.2,11.4,1.08
6146.0,5730.0,6146.0,0.0,8,0,2,private_portal,Centrum,1br,45.6,0,0,1,1,open-ended,3,1972,F,0,7,1,0.2,4.12,25.7,0.97
2711.0,2600.0,2769.0,0.0209,46,1,2,studiebolig_central,Øgadekvarteret,dorm_room,14.7,1,1,0,0,fixed,1,1964,E,4,5,1,2.21,4.02,18.8,0.97
3853.0,3700.0,3853.0,0.0,8,0,4,studiebolig_central,Centrum,studio,30.8,1,0,1,1,open-ended,3,1969,E,2,4,0,0.71,1.7,13.9,1.0
5000.0,5000.0,5262.0,0.0498,17,1,1,private_portal,Skalborg,1br,51.0,1,0,1,1,open-ended,4,1963,F,1,3,0,4.36,6.49,30.8,0.96
3405.0,3400.0,3512.0,0.0305,20,1,2,private_portal,Øgadekvarteret,studio,27.7,1,0,1,1,open-ended,3,1941,E,4,5,1,1.41,2.75,17.7,0.97
2694.0,2600.0,2694.0,0.0,18,0,6,private_portal,Øgadekvarteret,dorm_room,18.4,1,1,0,0,open-ended,3,1973,F,4,5,1,1.47,3.18,24.0,1.03
2768.0,2600.0,2768.0,0.0,8,0,4,studiebolig_central,Vestbyen,dorm_room,21.9,1,1,0,1,fixed,3,1991,E,2,2,0,0.67,4.45,26.9,1.0
7291.0,7019.0,7291.0,0.0,16,0,5,studiebolig_central,Centrum,1br,57.8,1,1,1,1,fixed,3,1985,F,1,4,0,0.42,4.1,27.4,1.01
2687.0,2600.0,2687.0,0.0,7,0,7,private_portal,Hasseris,dorm_room,19.8,0,1,0,0,open-ended,2,1961,E,0,2,0,3.54,4.45,23.3,1.04
2670.0,2600.0,2780.0,0.0396,28,1,6,studiebolig_central,Øgadekvarteret,dorm_room,12.0,1,1,0,0,fixed,3,2008,C,2,4,0,1.86,3.03,19.9,1.03
3642.0,3400.0,3807.0,0.0433,37,1,7,studiebolig_central,Skalborg,studio,27.6,0,1,1,0,open-ended,3,1966,E,1,2,1,5.55,6.64,28.7,1.04
2792.0,2600.0,2792.0,0.0,26,0,5,studiebolig_central,Hasseris,dorm_room,15.3,1,1,1,1,open-ended,2,2013,D,1,2,0,3.64,3.73,18.4,1.01
4127.0,4120.0,4127.0,0.0,8,0,2,studiebolig_central,Øgadekvarteret,studio,36.1,0,0,1,1,fixed,1,2010,B,1,5,1,1.39,2.82,15.9,0.97
6358.0,5992.0,6575.0,0.033,41,1,8,studiebolig_central,Centrum,1br,46.4,0,1,1,1,fixed,2,1989,E,3,3,0,0.2,3.1,24.4,1.08
3400.0,3401.0,3519.0,0.0338,17,1,2,studiebolig_central,Øgadekvarteret,studio,32.4,0,1,1,1,open-ended,1,1988,E,2,3,0,1.88,2.61,18.5,0.97
11057.0,10659.0,11057.0,0.0,17,0,2,private_portal,Centrum,2br,83.5,0,0,1,1,open-ended,4,1972,G,1,7,0,0.2,3.84,19.7,0.97
2789.0,2600.0,2901.0,0.0386,56,1,5,private_portal,Skalborg,dorm_room,17.8,0,1,0,0,open-ended,4,1993,C,2,2,1,5.94,5.46,23.4,1.01
7500.0,7500.0,7902.0,0.0509,14,1,6,private_portal,Centrum,2br,57.9,0,0,1,1,open-ended,3,1978,F,5,5,1,0.77,3.67,24.6,1.03
2600.0,2600.0,2600.0,0.0,12,0,8,studiebolig_central,Hasseris,dorm_room,16.8,1,1,0,0,open-ended,4,1979,D,2,4,0,2.63,4.24,27.2,1.08
5094.0,5094.0,5094.0,0.0,0,0,3,studiebolig_central,Hasseris,studio,30.8,1,1,1,1,fixed,1,2016,B,2,2,1,1.53,4.18,27.1,0.99
2626.0,2600.0,2687.0,0.0227,16,1,7,private_portal,Skalborg,shared_room,19.1,0,1,1,0,open-ended,4,1999,D,2,3,1,4.14,6.43,27.9,1.04
7534.0,7497.0,7820.0,0.0366,18,1,6,studiebolig_central,Hasseris,1br,59.1,0,0,1,1,fixed,3,1975,F,2,2,1,3.29,3.87,21.3,1.03
3656.0,3650.0,3656.0,0.0,0,0,4,studiebolig_central,Øgadekvarteret,studio,31.3,1,0,1,1,fixed,2,1997,E,2,5,0,1.52,1.67,13.6,1.0
2651.0,2600.0,2651.0,0.0,8,0,7,private_portal,Vestbyen,dorm_room,16.8,1,1,0,0,fixed,4,1993,E,0,4,1,1.43,3.19,18.6,1.04
2611.0,2600.0,2766.0,0.056,18,1,8,studiebolig_central,Centrum,dorm_room,15.3,1,1,0,0,open-ended,2,1958,F,0,5,0,0.2,3.57,23.1,1.08
3448.0,3400.0,3448.0,0.0,3,0,7,private_portal,Nørresundby,studio,28.4,0,0,0,1,open-ended,3,1951,F,0,3,1,1.67,4.74,26.2,1.04
2600.0,2600.0,2600.0,0.0,0,0,3,private_portal,Centrum,shared_room,12.0,1,0,0,0,open-ended,4,1972,E,2,6,0,1.36,4.49,23.7,0.99
2614.0,2600.0,2614.0,0.0,10,0,5,studiebolig_central,Øgadekvarteret,dorm_room,19.6,1,1,1,0,fixed,2,1957,E,4,4,0,2.96,2.69,17.2,1.01
3716.0,3498.0,3818.0,0.0267,33,1,5,private_portal,Øgadekvarteret,studio,36.3,0,0,1,0,fixed,3,1971,F,3,3,0,2.27,2.89,19.7,1.01
7767.0,7500.0,7968.0,0.0252,58,1,2,studiebolig_central,Nørresundby,2br,65.9,1,1,1,1,fixed,4,1957,G,4,5,1,1.75,4.95,23.5,0.97
2825.0,2600.0,2825.0,0.0,7,0,7,private_portal,Vestbyen,dorm_room,22.9,1,1,0,1,open-ended,2,1968,F,2,3,0,1.91,4.05,19.5,1.04
2729.0,2600.0,2729.0,0.0,22,0,1,studiebolig_central,Aalborg Øst,shared_room,23.7,1,1,0,0,fixed,3,2007,D,0,3,0,3.66,1.05,8.5,0.96
2600.0,2600.0,2600.0,0.0,3,0,1,studiebolig_central,Aalborg Øst,dorm_room,18.9,0,1,0,0,fixed,2,1987,E,4,5,1,3.73,1.91,17.5,0.96
2700.0,2600.0,2762.0,0.0224,58,1,7,private_portal,Aalborg Øst,dorm_room,19.8,1,1,0,0,fixed,4,1990,E,0,2,0,4.02,0.62,9.3,1.04
2628.0,2600.0,2628.0,0.0,7,0,2,private_portal,Centrum,dorm_room,15.9,1,1,0,0,fixed,3,1939,E,2,3,0,0.29,3.13,21.5,0.97
2600.0,2600.0,2641.0,0.0155,13,1,6,private_portal,Hasseris,shared_room,12.0,0,0,1,1,fixed,2,1975,E,0,2,0,2.51,4.39,24.5,1.03
8136.0,8136.0,8136.0,0.0,0,0,7,private_portal,Centrum,2br,60.0,1,0,1,1,open-ended,3,1975,D,5,5,1,0.7,3.45,19.0,1.04
2674.0,2600.0,2738.0,0.0234,38,1,6,private_portal,Centrum,shared_room,12.7,1,0,0,1,fixed,3,1935,F,2,5,0,0.36,4.26,24.6,1.03
3580.0,3400.0,3746.0,0.0443,22,1,4,private_portal,Aalborg Øst,studio,33.0,0,0,1,1,fixed,3,1979,F,0,4,0,4.36,0.96,15.6,1.0
4663.0,4626.0,4663.0,0.0,9,0,9,private_portal,Hasseris,studio,34.8,1,0,0,1,fixed,3,2016,B,1,2,0,2.84,4.9,29.5,1.04
2695.0,2600.0,2814.0,0.0423,31,1,6,studiebolig_central,Nørresundby,shared_room,12.0,0,0,0,0,fixed,3,2009,C,2,2,0,1.65,5.41,30.9,1.03
2640.0,2600.0,2640.0,0.0,1,0,8,private_portal,Øgadekvarteret,dorm_room,15.3,1,1,0,0,fixed,3,2015,A,0,3,0,1.65,1.97,17.9,1.08
2729.0,2600.0,2815.0,0.0306,18,1,6,studiebolig_central,Aalborg Øst,dorm_room,17.6,1,1,0,1,fixed,3,1957,F,1,2,0,2.59,0.79,14.7,1.03
2727.0,2600.0,2794.0,0.024,20,1,4,private_portal,Aalborg Øst,shared_room,17.8,1,1,1,1,open-ended,3,1947,F,0,3,0,4.5,1.05,14.9,1.0
5000.0,5000.0,5160.0,0.031,21,1,7,studiebolig_central,Skalborg,1br,47.8,1,0,1,1,fixed,1,1985,D,3,4,0,4.82,4.85,23.6,1.04
3582.0,3431.0,3659.0,0.021,35,1,3,private_portal,Øgadekvarteret,studio,37.9,0,0,0,1,open-ended,3,1991,E,1,4,1,1.85,3.73,21.3,0.99
5392.0,5392.0,5392.0,0.0,4,0,4,studiebolig_central,Centrum,1br,46.5,0,0,1,1,fixed,2,1967,F,4,4,0,0.2,2.72,15.5,1.0
2600.0,2600.0,2600.0,0.0,5,0,2,private_portal,Aalborg Øst,dorm_room,12.0,0,1,0,0,fixed,3,1956,G,1,2,0,4.3,1.17,12.1,0.97
2866.0,2600.0,2866.0,0.0,8,0,5,studiebolig_central,Centrum,dorm_room,16.4,1,1,1,0,fixed,1,1990,E,0,4,0,0.49,4.52,23.7,1.01
8729.0,8401.0,9093.0,0.04,36,1,8,studiebolig_central,Nørresundby,2br,82.3,1,0,1,1,fixed,1,1966,E,4,4,1,2.28,3.48,25.7,1.08
2617.0,2600.0,2726.0,0.04,22,1,8,private_portal,Vestbyen,dorm_room,21.6,1,1,1,0,open-ended,3,1957,G,1,3,0,1.31,4.6,28.3,1.08
6342.0,6342.0,6342.0,0.0,0,0,9,private_portal,Centrum,1br,54.2,1,0,1,1,fixed,3,2000,D,0,5,0,0.56,2.96,21.3,1.04
6667.0,6667.0,6667.0,0.0,0,0,8,studiebolig_central,Centrum,1br,49.6,0,0,1,1,fixed,1,2017,B,1,2,0,0.2,2.29,20.4,1.08
13017.0,12460.0,13017.0,0.0,4,0,2,studiebolig_central,Vestbyen,2br,93.0,0,1,1,1,fixed,3,1943,F,1,2,0,0.78,4.39,28.3,0.97
2738.0,2600.0,2738.0,0.0,11,0,7,studiebolig_central,Vestbyen,dorm_room,20.0,1,1,0,0,fixed,3,1963,F,2,3,1,2.1,4.95,29.2,1.04
2623.0,2600.0,2740.0,0.0427,13,1,6,private_portal,Centrum,dorm_room,21.5,1,1,0,1,fixed,3,2000,C,4,4,0,0.2,2.5,14.8,1.03
3653.0,3400.0,3653.0,0.0,2,0,6,private_portal,Øgadekvarteret,studio,24.4,0,1,0,1,fixed,4,2017,B,0,5,0,1.4,3.78,25.1,1.03
5034.0,5000.0,5034.0,0.0,0,0,9,private_portal,Øgadekvarteret,1br,55.9,0,0,1,1,open-ended,3,1990,D,1,6,0,1.91,2.51,18.6,1.04
7987.0,7795.0,7987.0,0.0,17,0,4,private_portal,Centrum,2br,62.3,1,0,1,1,open-ended,3,1954,G,1,5,0,0.74,2.93,16.8,1.0
2612.0,2600.0,2772.0,0.0577,60,1,3,private_portal,Hasseris,dorm_room,21.2,1,1,0,0,open-ended,2,1998,D,2,4,0,3.27,4.1,25.0,0.99
6111.0,6111.0,6111.0,0.0,0,0,5,studiebolig_central,Hasseris,1br,51.3,0,0,1,1,fixed,3,1966,E,1,3,0,2.69,4.95,29.8,1.01
2700.0,2600.0,2824.0,0.0439,59,1,5,private_portal,Centrum,shared_room,19.0,1,1,1,1,open-ended,3,1953,G,0,3,0,1.88,3.35,23.6,1.01
3400.0,3400.0,3400.0,0.0,3,0,7,studiebolig_central,Vestbyen,studio,29.5,0,0,1,1,open-ended,2,1997,E,0,2,0,1.53,3.94,22.3,1.04
3758.0,3400.0,3758.0,0.0,1,0,1,studiebolig_central,Nørresundby,studio,31.2,1,1,1,1,fixed,3,1981,E,3,4,0,1.34,3.55,24.1,0.96
2666.0,2600.0,2666.0,0.0,2,0,3,studiebolig_central,Nørresundby,dorm_room,17.7,1,1,1,0,fixed,2,1947,F,0,2,0,2.02,4.14,21.9,0.99
2600.0,2600.0,2600.0,0.0,5,0,8,studiebolig_central,Centrum,dorm_room,17.3,1,1,0,1,fixed,2,2016,A,4,4,0,1.2,3.32,23.4,1.08
2693.0,2600.0,2844.0,0.0531,57,1,6,studiebolig_central,Nørresundby,dorm_room,19.1,1,1,0,0,open-ended,3,1950,E,3,3,1,1.68,5.07,29.0,1.03
3589.0,3400.0,3589.0,0.0,0,0,4,private_portal,Vestbyen,studio,32.2,1,0,1,1,open-ended,3,1969,G,1,3,1,1.86,3.56,20.3,1.0
3231.0,3199.0,3231.0,0.0,2,0,3,private_portal,Centrum,shared_room,22.3,1,1,0,1,fixed,3,2015,B,5,6,1,1.29,3.17,14.2,0.99
8902.0,8468.0,8902.0,0.0,12,0,7,studiebolig_central,Centrum,1br,62.6,1,0,1,1,fixed,2,2010,C,1,5,0,0.2,3.96,20.8,1.04
2600.0,2600.0,2600.0,0.0,0,0,4,studiebolig_central,Skalborg,dorm_room,13.3,1,1,1,0,fixed,3,1985,E,0,2,0,5.16,4.48,20.8,1.0
6043.0,6150.0,6205.0,0.0261,19,1,9,studiebolig_central,Skalborg,1br,70.8,0,0,1,1,open-ended,3,2010,B,0,2,0,4.03,5.49,30.2,1.04
3420.0,3400.0,3420.0,0.0,3,0,1,studiebolig_central,Skalborg,studio,34.7,1,0,1,1,fixed,2,1984,E,1,3,0,5.11,5.79,24.6,0.96
2758.0,2600.0,2758.0,0.0,1,0,2,studiebolig_central,Vestbyen,dorm_room,20.4,1,1,0,1,fixed,2,2017,B,0,2,0,1.37,4.19,28.3,0.97
2664.0,2600.0,2664.0,0.0,4,0,7,private_portal,Aalborg Øst,shared_room,16.0,1,1,0,0,fixed,2,1981,D,2,5,0,3.53,1.65,17.3,1.04
11360.0,10582.0,11360.0,0.0,13,0,5,studiebolig_central,Centrum,2br,76.4,0,0,1,1,fixed,2,1944,F,5,8,1,0.99,3.49,20.1,1.01
3675.0,3400.0,3803.0,0.0337,15,1,1,studiebolig_central,Vestbyen,studio,30.6,1,1,0,1,fixed,3,2010,B,0,2,0,1.7,4.38,24.4,0.96
