age,membership_tier,bookings_30d,late_cancels_30d,lead_time_hours,class_start_hour,day_of_week,instructor_pop,received_reminder,rain_risk,distance_km,no_show_next_class
24,vip,5,2,59,11,Sat,2,1,low,7.2,0
47,basic,1,0,15,19,Thu,4,0,high,6.1,1
57,basic,2,0,44,20,Tue,2,1,low,6.5,0
34,plus,1,0,2,6,Wed,2,0,low,4.4,1
30,vip,9,1,6,12,Wed,3,1,low,7.3,0
49,basic,1,0,12,18,Sat,3,1,medium,6.3,0
28,basic,2,0,86,10,Sat,5,1,medium,9.5,0
32,basic,1,0,39,20,Sun,3,1,medium,7.9,0
32,vip,9,1,77,18,Sat,3,0,low,6.8,1
34,basic,1,1,59,7,Sun,5,1,medium,5.0,1
48,basic,1,0,73,7,Sun,5,0,medium,10.3,0
27,basic,5,3,135,18,Sun,1,1,low,4.1,1
64,basic,1,0,39,19,Mon,2,1,high,9.7,0
64,basic,2,0,37,19,Sun,3,1,low,12.1,0
28,basic,5,3,1,16,Tue,3,0,medium,6.4,0
31,vip,1,0,58,20,Wed,4,1,medium,4.2,0
18,basic,2,1,34,11,Mon,4,0,medium,8.1,0
39,plus,9,0,18,11,Tue,1,0,high,18.3,0
25,basic,3,0,162,19,Sun,3,0,low,6.3,1
28,basic,3,1,39,16,Tue,2,1,medium,8.3,0
37,vip,1,0,144,8,Sat,5,1,low,1.6,1
41,plus,4,1,24,14,Sat,2,1,medium,11.5,1
45,plus,4,1,58,20,Wed,2,1,medium,4.4,1
28,vip,1,1,108,6,Thu,5,1,low,6.3,1
22,basic,1,1,64,20,Fri,4,1,medium,12.0,1
28,basic,12,1,7,15,Thu,5,1,medium,6.4,0
41,basic,2,0,72,17,Fri,4,1,low,6.8,0
38,plus,3,1,50,9,Fri,4,1,low,13.5,1
28,vip,10,0,156,9,Sun,3,0,low,9.7,1
50,plus,1,0,1,7,Sat,2,0,high,11.8,0
48,basic,1,0,70,8,Wed,3,1,low,4.1,0
18,basic,4,0,53,13,Wed,3,0,medium,9.7,0
45,basic,2,0,136,19,Tue,5,1,medium,3.6,1
27,vip,4,0,97,20,Sun,4,0,low,3.5,0
58,basic,4,1,5,10,Fri,4,0,medium,11.3,1
43,basic,4,1,100,14,Tue,5,1,low,13.6,1
49,basic,1,0,69,10,Tue,2,1,low,14.3,1
18,plus,1,1,13,6,Tue,3,1,low,9.2,1
18,basic,3,1,98,10,Fri,5,1,low,7.8,0
43,basic,2,0,65,15,Wed,5,0,low,6.5,0
23,basic,3,0,8,14,Mon,2,0,medium,5.9,1
58,basic,3,1,77,15,Thu,4,1,low,10.9,1
40,basic,4,0,11,20,Wed,2,1,medium,6.9,1
47,basic,2,1,29,12,Sat,4,1,low,4.8,1
34,basic,1,0,19,21,Sun,2,0,low,11.8,0
37,basic,4,0,76,14,Wed,4,0,medium,5.2,1
27,plus,2,0,166,6,Wed,5,1,medium,9.4,1
35,plus,2,1,4,19,Sun,1,0,low,7.8,0
36,basic,1,1,60,18,Tue,3,0,high,8.5,1
18,vip,3,0,37,20,Mon,1,0,low,10.0,0
37,basic,4,1,52,8,Fri,4,1,low,6.8,1
44,plus,1,0,22,13,Fri,3,1,low,19.3,1
36,basic,2,0,85,21,Mon,5,1,low,8.3,0
50,plus,1,0,62,7,Fri,4,0,low,3.4,0
49,basic,5,0,1,17,Fri,5,0,medium,10.0,0
19,basic,6,2,10,10,Thu,4,1,medium,5.7,1
31,basic,1,0,70,6,Tue,3,1,low,2.9,1
23,vip,3,2,26,17,Wed,3,1,medium,16.1,1
73,plus,3,0,66,10,Fri,4,0,medium,5.3,1
18,basic,3,1,165,15,Mon,5,1,medium,6.8,1
46,basic,4,2,10,10,Sat,2,1,medium,7.2,1
23,vip,10,1,12,11,Thu,5,1,low,5.5,0
37,basic,6,0,4,14,Mon,4,0,low,12.3,1
33,basic,3,1,81,13,Fri,3,1,low,5.2,1
38,basic,2,0,8,11,Sun,3,1,low,8.1,0
22,vip,12,2,43,13,Tue,3,1,low,13.6,0
21,plus,2,0,51,19,Sat,5,1,high,4.1,0
35,basic,1,0,58,16,Wed,3,1,low,6.4,1
39,basic,4,0,26,16,Wed,1,1,high,8.4,0
51,basic,3,0,35,12,Tue,3,1,medium,7.8,0
43,basic,5,0,4,7,Fri,3,0,medium,15.4,1
45,plus,5,1,147,11,Thu,5,1,low,4.0,0
36,basic,4,0,23,11,Sun,3,1,medium,3.1,0
33,plus,3,1,43,13,Fri,4,1,low,12.1,0
48,basic,5,1,13,20,Wed,1,1,medium,2.3,1
36,basic,3,0,25,13,Mon,4,1,low,9.7,0
40,basic,6,0,19,12,Tue,2,0,high,8.5,1
27,vip,5,0,153,10,Wed,3,1,medium,0.8,1
36,basic,2,0,59,8,Tue,3,1,low,17.2,0
28,plus,1,0,168,20,Fri,4,0,medium,11.3,0
58,plus,1,0,89,20,Mon,1,0,low,3.8,1
47,basic,2,0,112,9,Wed,2,1,low,1.4,1
33,vip,1,0,57,9,Fri,4,1,low,8.7,0
45,basic,2,1,27,11,Thu,3,1,low,10.2,1
18,basic,2,0,43,19,Thu,3,1,medium,5.8,1
27,plus,4,0,71,18,Wed,2,1,medium,9.7,0
40,basic,5,2,30,20,Mon,1,1,low,7.1,1
28,basic,8,3,4,15,Fri,5,0,low,3.4,0
49,basic,1,0,32,17,Fri,4,1,low,14.0,1
35,vip,2,0,27,12,Sun,2,0,medium,7.4,0
27,basic,3,0,28,15,Thu,3,1,low,4.9,0
37,vip,1,0,8,9,Sun,4,0,medium,4.3,1
22,vip,3,1,5,8,Thu,5,0,low,16.6,1
38,plus,1,0,12,16,Sat,5,1,high,15.2,0
35,vip,1,0,48,7,Thu,4,0,low,14.0,0
42,basic,1,0,84,12,Tue,3,0,medium,14.3,0
39,plus,4,1,32,13,Wed,5,0,medium,14.2,0
58,plus,2,1,59,14,Thu,1,0,high,11.1,0
26,plus,6,2,5,18,Wed,5,0,low,7.9,0
26,basic,1,0,144,17,Thu,4,1,low,4.3,0
41,plus,1,0,61,12,Tue,3,0,medium,4.3,1
27,basic,7,1,17,12,Tue,3,1,low,7.6,0
46,basic,2,0,157,20,Sun,5,1,medium,10.5,0
31,vip,1,1,6,21,Thu,5,1,low,5.9,1
67,basic,13,2,37,20,Sun,5,1,medium,9.5,0
40,basic,2,1,71,9,Sat,5,1,medium,7.8,1
34,basic,2,1,50,11,Wed,2,1,low,14.5,0
26,basic,1,0,50,17,Fri,5,1,medium,3.1,0
28,vip,9,0,47,19,Sun,5,1,low,7.4,0
22,basic,2,2,81,18,Sat,3,0,low,0.1,1
25,vip,2,0,9,15,Sat,3,1,low,1.5,0
42,vip,2,1,151,20,Fri,5,0,low,3.1,1
39,plus,3,0,2,13,Sun,3,0,low,9.1,1
45,basic,1,0,33,17,Sun,3,1,low,2.2,1
19,plus,3,1,19,12,Sat,4,1,low,9.2,0
52,basic,2,1,38,17,Wed,3,0,low,11.4,1
45,basic,1,0,102,16,Mon,5,1,low,10.2,0
52,plus,3,0,40,17,Sat,4,1,medium,2.9,0
30,plus,1,0,166,10,Fri,2,0,medium,12.4,1
23,vip,1,0,97,13,Fri,3,1,high,6.2,0
50,basic,5,2,43,17,Mon,4,1,low,7.5,1
30,basic,3,0,13,11,Sat,2,0,low,4.0,1
49,plus,1,1,5,11,Thu,4,0,low,14.4,1
18,basic,2,0,15,9,Fri,2,0,medium,15.4,1
36,vip,7,1,63,14,Thu,5,1,low,8.5,0
32,basic,2,0,34,13,Wed,5,1,medium,15.2,0
27,basic,8,1,1,6,Sat,3,0,high,6.6,0
36,basic,1,0,54,21,Fri,4,1,medium,2.9,0
45,plus,2,0,25,7,Fri,5,0,medium,6.0,1
19,plus,8,2,47,18,Sun,3,1,high,10.3,0
36,basic,1,0,124,17,Wed,4,1,low,3.4,0
18,plus,4,3,42,17,Thu,4,1,medium,4.1,1
41,basic,1,0,35,16,Sun,3,1,low,14.0,0
44,basic,5,0,21,18,Thu,4,0,medium,7.5,0
32,plus,1,0,32,6,Sat,3,1,low,5.4,1
23,basic,1,0,72,11,Tue,5,1,low,9.1,1
29,basic,6,1,5,12,Fri,5,0,low,12.6,0
45,basic,2,0,33,9,Sat,3,1,medium,3.3,0
18,basic,5,1,56,12,Tue,4,0,low,13.7,0
39,vip,3,0,31,18,Fri,3,0,medium,6.2,0
41,plus,6,1,93,19,Mon,5,1,low,7.4,0
40,basic,9,2,128,11,Thu,5,1,low,7.8,0
27,basic,1,1,21,20,Sat,3,0,low,2.0,1
36,basic,2,0,84,18,Sun,3,1,low,7.1,0
40,vip,12,2,114,18,Sun,3,1,low,19.9,1
54,vip,6,2,68,18,Thu,4,1,low,15.9,1
55,plus,2,1,62,16,Sat,2,1,low,4.5,0
54,basic,9,2,40,14,Thu,3,0,low,0.8,1
24,basic,2,0,36,19,Fri,2,1,low,8.0,0
30,plus,1,1,131,18,Sun,3,1,low,5.6,1
29,vip,1,0,150,9,Sat,5,0,low,4.0,0
23,plus,7,1,148,18,Sat,3,0,low,6.0,0
45,basic,1,0,35,18,Thu,3,0,low,5.0,0
35,vip,13,1,43,18,Fri,2,0,low,11.9,1
33,basic,1,1,9,17,Sat,3,0,low,11.9,1
37,basic,2,0,56,17,Fri,4,1,low,17.4,0
26,plus,8,4,60,13,Wed,3,0,medium,5.6,1
36,vip,5,0,7,12,Fri,4,1,high,10.8,0
50,basic,7,2,99,16,Tue,1,1,medium,10.2,1
27,basic,7,1,4,19,Fri,2,1,medium,8.7,0
32,vip,10,1,39,16,Thu,4,1,medium,4.6,0
40,basic,3,2,73,20,Sun,4,0,low,8.1,0
34,basic,2,1,4,8,Thu,5,0,low,9.5,1
36,plus,4,0,30,18,Thu,3,1,low,0.2,0
58,basic,1,0,98,18,Fri,2,0,low,5.7,0
55,basic,2,1,138,13,Tue,4,1,low,5.1,1
54,basic,2,1,68,17,Thu,4,1,medium,14.9,1
35,basic,1,0,46,7,Sat,1,1,low,0.9,0
37,plus,3,1,141,20,Thu,4,1,low,2.8,0
50,plus,4,0,0,8,Sun,2,0,medium,8.8,1
29,basic,3,0,21,20,Mon,3,1,low,4.2,0
20,basic,6,1,115,21,Sun,4,0,low,7.8,0
40,basic,2,0,61,18,Thu,4,0,low,8.5,0
39,basic,3,0,4,19,Sun,5,0,medium,7.7,0
18,basic,3,2,101,19,Fri,2,1,medium,5.5,1
20,plus,4,0,16,18,Fri,2,1,low,9.9,0
39,vip,4,1,121,21,Sat,3,0,low,7.9,1
28,vip,1,0,0,17,Fri,4,0,low,9.7,0
40,plus,3,0,51,19,Fri,3,0,medium,6.4,1
46,basic,1,0,99,18,Tue,3,1,medium,4.0,0
18,basic,3,0,92,13,Sun,3,0,low,11.4,0
38,plus,2,0,45,19,Sun,5,1,low,7.2,0
38,plus,1,0,133,18,Mon,2,0,low,13.7,0
40,plus,1,0,8,12,Sat,3,0,high,6.0,0
18,basic,1,1,6,19,Fri,2,1,medium,7.3,1
34,plus,4,0,139,19,Mon,3,0,high,6.9,0
19,basic,4,1,16,13,Tue,3,0,low,6.4,1
28,vip,2,0,0,19,Fri,1,0,low,13.3,0
27,plus,1,0,62,8,Sat,5,1,high,3.1,0
30,basic,5,0,56,19,Thu,5,1,medium,2.0,1
34,basic,1,0,0,19,Sat,5,0,low,1.9,0
51,basic,7,1,2,11,Sat,2,0,low,10.4,0
43,basic,1,0,10,9,Sun,1,1,low,13.9,1
32,vip,6,1,123,15,Fri,5,1,low,6.0,0
24,plus,2,0,9,12,Tue,3,1,low,5.4,0
38,plus,2,0,75,9,Sat,5,0,medium,13.2,0
35,vip,11,1,21,13,Tue,3,1,low,11.7,0
44,plus,2,0,110,18,Tue,3,1,low,16.6,0
51,basic,2,0,129,6,Fri,3,0,high,6.2,1
42,plus,4,0,34,16,Wed,3,1,low,9.6,0
32,basic,2,0,9,11,Mon,4,1,low,9.4,1
25,vip,2,0,137,17,Fri,4,1,low,9.9,1
59,plus,7,2,1,13,Fri,3,0,low,11.4,1
19,plus,9,2,5,18,Wed,5,0,low,11.0,0
27,basic,8,2,59,6,Thu,5,1,low,8.2,1
42,basic,1,0,32,20,Wed,2,1,medium,7.8,1
33,basic,1,0,8,12,Thu,5,1,low,5.4,1
20,basic,1,0,64,11,Thu,3,1,medium,6.2,0
27,basic,1,0,10,6,Mon,3,1,high,13.5,0
42,basic,2,1,53,15,Thu,3,0,low,2.2,0
36,basic,3,1,6,10,Fri,4,1,high,2.9,1
31,plus,1,0,1,15,Thu,4,0,low,9.5,0
39,vip,4,0,68,20,Wed,1,1,medium,6.5,1
43,basic,2,0,44,18,Wed,5,1,medium,15.4,1
25,vip,3,1,2,13,Sat,1,0,low,5.7,1
27,vip,1,0,20,9,Thu,4,1,low,6.5,0
40,basic,2,0,28,13,Tue,3,1,low,8.7,1
45,plus,5,1,153,12,Sat,3,1,high,11.2,0
39,basic,3,0,120,19,Thu,4,1,high,7.2,1
25,basic,4,0,59,9,Mon,3,1,low,11.0,0
42,plus,1,0,37,19,Tue,3,1,medium,9.1,0
21,basic,5,1,5,9,Fri,3,0,low,4.6,0
39,plus,7,0,146,18,Tue,3,1,medium,12.5,0
47,basic,5,1,124,12,Sat,4,1,low,4.5,1
19,plus,10,2,63,12,Fri,4,0,low,11.2,0
41,plus,3,1,7,13,Mon,5,1,high,8.9,1
32,vip,3,1,27,19,Thu,1,1,medium,5.2,0
42,basic,3,1,4,12,Fri,1,0,low,16.0,1
52,basic,1,0,88,19,Fri,2,1,low,13.5,1
36,basic,1,0,161,14,Mon,4,1,low,9.6,0
40,plus,5,1,60,13,Wed,4,1,low,11.3,0
40,plus,2,1,17,20,Wed,5,1,low,14.5,1
18,plus,4,2,161,18,Thu,4,1,medium,10.1,1
33,basic,2,0,50,21,Thu,2,0,low,8.1,1
27,basic,2,1,9,15,Sun,3,1,low,5.5,0
27,basic,3,0,2,11,Sat,5,0,medium,2.6,0
35,basic,2,0,25,21,Wed,3,0,low,14.1,0
32,vip,7,0,51,15,Tue,3,1,high,14.6,0
36,plus,3,1,69,13,Fri,2,1,low,8.9,1
59,plus,2,0,116,11,Sun,3,1,low,3.7,0
26,basic,11,1,142,13,Fri,2,1,low,4.3,0
50,basic,2,1,59,19,Sun,5,1,medium,3.8,1
30,plus,4,0,0,14,Sun,3,0,high,2.7,1
26,basic,1,0,25,7,Sat,1,0,low,15.0,1
56,basic,1,0,39,20,Fri,2,1,low,10.1,0
22,basic,2,0,46,7,Tue,4,0,medium,3.7,0
27,vip,5,1,24,19,Sun,1,0,low,6.7,0
27,vip,2,0,159,12,Sun,2,1,medium,6.2,0
31,plus,1,0,118,12,Thu,3,1,low,9.3,0
23,plus,3,1,48,14,Sat,5,0,medium,9.2,0
33,plus,2,0,38,8,Fri,4,1,medium,2.3,0
28,plus,1,0,64,13,Tue,4,1,low,8.2,0
32,basic,2,1,163,19,Thu,5,1,medium,12.9,1
38,plus,5,1,159,19,Fri,2,1,low,15.1,1
50,plus,3,0,110,14,Tue,5,1,low,0.1,0
28,vip,1,1,121,12,Sun,2,1,medium,6.4,1
39,plus,10,1,133,16,Thu,1,1,low,5.7,0
38,basic,6,2,66,8,Sat,5,0,low,13.6,1
41,basic,5,1,25,13,Sun,3,1,low,4.6,0
33,basic,2,1,6,20,Mon,1,0,low,13.4,0
26,vip,3,0,51,11,Thu,4,1,low,4.4,0
34,plus,1,0,56,16,Sat,5,1,high,5.2,1
41,basic,1,0,146,11,Wed,3,0,low,10.6,0
33,basic,4,0,58,20,Sat,2,0,high,4.8,0
40,vip,2,0,65,19,Wed,3,1,low,23.3,1
25,vip,5,2,67,21,Sun,3,1,medium,7.5,0
54,basic,1,0,118,8,Tue,1,0,low,16.7,0
67,basic,1,1,9,15,Mon,2,1,low,11.8,1
23,vip,6,3,133,13,Tue,3,1,low,18.5,0
28,vip,1,0,63,16,Sun,3,1,low,2.8,0
18,basic,6,2,112,8,Tue,4,1,low,7.5,0
36,vip,4,1,73,15,Tue,3,1,high,10.9,1
42,vip,4,0,87,15,Mon,3,0,low,8.3,1
39,plus,4,1,29,19,Fri,2,0,low,3.5,1
33,basic,6,0,69,17,Mon,3,1,medium,8.2,0
41,plus,4,0,49,16,Fri,3,1,medium,1.2,1
31,plus,1,0,23,13,Thu,3,1,medium,13.5,1
34,basic,2,0,138,18,Sun,3,1,high,3.3,1
40,basic,1,0,109,13,Sun,1,1,low,6.2,0
43,plus,3,0,1,14,Thu,3,0,low,7.5,0
37,vip,1,0,44,19,Thu,4,1,high,0.6,1
57,basic,8,2,29,15,Thu,2,1,low,7.8,1
45,basic,1,0,20,18,Mon,3,1,medium,6.3,0
34,plus,1,0,13,20,Wed,1,1,medium,7.2,0
40,basic,4,1,46,13,Thu,3,1,high,2.4,1
37,plus,1,0,8,7,Sat,5,1,low,11.1,0
18,basic,1,0,5,20,Wed,4,0,medium,13.0,0
46,basic,1,0,45,7,Sat,1,1,low,13.5,1
53,plus,1,0,35,19,Wed,1,1,medium,11.6,0
27,plus,1,0,65,8,Tue,3,0,low,8.9,0
32,plus,1,0,89,17,Thu,2,1,low,19.1,1
52,vip,6,0,4,20,Sat,5,0,low,8.5,1
47,basic,3,1,4,19,Sun,5,0,medium,8.0,1
31,vip,2,1,0,20,Wed,4,0,medium,3.4,0
19,plus,1,1,19,14,Fri,5,1,medium,11.7,1
33,vip,1,0,10,15,Wed,5,0,low,18.4,0
27,basic,4,0,45,20,Sat,3,1,low,6.5,0
24,basic,4,0,88,13,Sun,3,1,low,4.8,0
29,basic,8,1,4,12,Thu,4,0,low,3.6,1
28,basic,1,0,65,12,Sat,4,1,low,6.4,0
42,plus,1,0,33,10,Mon,3,1,medium,4.0,1
53,basic,4,0,38,11,Sun,3,1,low,19.3,0
47,basic,1,0,18,20,Thu,2,1,medium,10.5,1
50,basic,3,1,102,19,Sat,4,1,low,10.7,1
29,vip,3,0,29,16,Wed,3,1,low,12.8,0
27,basic,2,0,69,18,Wed,5,1,low,18.2,0
32,plus,2,0,0,8,Fri,4,0,medium,0.1,0
30,vip,2,0,4,20,Fri,3,0,medium,6.9,0
45,basic,1,0,110,6,Sun,5,1,low,11.3,0
44,plus,5,1,107,14,Sat,2,1,medium,11.8,1
30,plus,8,0,163,15,Sat,4,1,high,3.3,0
46,basic,2,0,166,11,Thu,3,0,medium,9.3,1
37,basic,1,1,41,9,Fri,3,0,medium,6.0,1
32,vip,2,1,57,14,Thu,4,0,medium,0.7,1
67,basic,11,2,37,14,Tue,3,1,low,16.1,0
29,plus,1,0,106,20,Thu,3,1,low,16.9,0
39,plus,1,0,75,15,Mon,5,0,medium,18.4,1
32,plus,2,2,53,21,Thu,5,1,low,2.2,1
37,basic,4,0,6,18,Sun,3,1,low,14.1,0
52,basic,2,0,0,14,Thu,4,0,low,5.0,0
40,basic,3,1,46,9,Thu,4,1,low,1.0,1
44,basic,5,2,97,13,Sun,3,1,low,5.9,0
19,plus,7,2,65,16,Sun,2,0,medium,9.8,0
36,vip,3,1,51,14,Mon,4,1,low,18.0,1
44,basic,1,1,87,10,Sat,5,1,medium,2.0,1
67,basic,8,2,13,11,Tue,5,1,low,12.0,0
39,vip,1,1,28,20,Wed,4,0,medium,10.8,1
19,vip,4,1,5,20,Tue,5,0,low,7.1,1
41,basic,3,1,29,14,Mon,4,1,low,8.3,1
28,basic,1,0,29,19,Sat,5,1,low,10.4,0
39,basic,6,1,67,19,Wed,1,0,medium,9.8,0
36,vip,7,1,57,15,Sat,1,1,medium,15.8,1
42,vip,7,0,61,13,Sat,2,1,low,11.6,1
31,basic,1,0,5,15,Fri,3,0,low,0.3,0
29,basic,2,0,10,19,Thu,2,0,medium,4.3,0
36,vip,1,0,43,20,Sat,1,1,medium,6.6,0
39,basic,6,1,48,7,Fri,3,0,medium,7.2,1
42,basic,3,1,127,14,Tue,5,1,low,9.2,1
27,basic,4,0,12,10,Fri,1,0,low,6.2,1
45,plus,3,1,51,20,Thu,1,1,low,6.7,1
41,plus,5,1,62,18,Thu,4,1,low,3.1,1
45,basic,1,0,3,14,Mon,2,0,medium,10.9,0
28,vip,3,0,141,8,Sun,5,1,low,9.7,1
25,vip,5,0,150,19,Sun,5,0,medium,0.5,0
45,basic,1,0,1,7,Mon,2,0,low,13.0,1
45,plus,5,1,15,12,Tue,2,1,high,6.8,1
31,basic,3,1,70,18,Mon,3,0,medium,3.7,0
25,vip,1,0,26,14,Thu,5,1,low,1.7,0
18,basic,8,2,85,14,Sun,3,1,low,9.9,1
33,basic,1,0,11,17,Tue,3,0,low,17.8,1
36,vip,1,0,2,9,Sun,2,1,low,11.6,0
22,basic,3,1,10,16,Sun,2,1,high,13.8,1
36,plus,4,1,36,8,Sat,5,1,high,14.3,1
55,basic,1,0,67,19,Thu,1,0,medium,13.2,1
28,vip,5,0,166,12,Tue,2,1,low,11.7,1
54,basic,7,1,86,15,Thu,2,0,low,6.2,1
43,basic,2,0,24,20,Fri,4,1,medium,2.4,0
34,vip,1,0,99,19,Fri,2,1,medium,0.9,1
38,plus,4,1,4,17,Mon,2,0,medium,13.9,1
42,basic,4,1,4,8,Sun,3,0,low,2.2,1
36,basic,2,0,61,9,Sun,3,1,medium,8.8,0
24,basic,2,0,39,19,Tue,5,1,medium,16.9,0
67,basic,3,1,10,11,Tue,5,0,low,12.7,0
38,basic,13,2,79,7,Sun,4,1,medium,15.5,0
28,basic,3,1,5,10,Sat,1,0,low,10.9,1
26,plus,2,0,31,10,Thu,5,1,medium,7.0,1
40,basic,3,0,123,17,Sat,1,1,low,6.6,1
34,plus,2,0,25,20,Sun,4,1,low,1.4,1
40,basic,4,0,12,20,Sun,4,1,low,9.6,0
23,basic,3,0,14,15,Mon,3,1,low,11.5,0
45,basic,1,0,137,13,Sun,3,1,low,3.0,0
27,plus,3,0,98,17,Wed,3,1,medium,9.5,1
51,basic,6,1,125,21,Fri,1,1,high,9.5,1
57,basic,7,1,6,14,Thu,4,1,low,9.0,1
18,basic,1,0,33,16,Sun,1,0,low,7.6,0
39,plus,1,0,60,8,Sun,5,1,low,11.8,0
54,basic,3,0,9,18,Thu,4,1,medium,2.9,0
43,basic,1,0,23,16,Thu,4,1,low,6.5,1
19,vip,6,2,39,8,Sat,4,1,high,5.5,1
36,basic,3,0,6,13,Thu,3,1,medium,9.6,0
41,plus,3,0,128,14,Sat,2,1,low,17.2,1
40,vip,1,0,43,11,Wed,4,0,medium,5.5,0
18,plus,1,0,110,17,Thu,3,1,low,5.1,0
59,basic,1,0,44,8,Sun,3,1,low,3.0,1
38,plus,2,0,64,9,Fri,3,1,low,10.9,0
26,plus,4,1,5,13,Sat,5,0,high,3.1,1
51,basic,2,1,42,13,Sun,1,1,low,2.9,1
33,basic,3,2,4,11,Mon,4,0,low,3.3,1
48,basic,4,0,4,13,Mon,1,0,high,7.3,0
31,basic,2,0,153,12,Sun,3,1,low,3.7,0
19,vip,5,1,97,10,Fri,4,1,medium,5.3,1
34,basic,1,0,18,15,Sun,3,1,medium,6.0,1
26,plus,2,1,6,10,Sat,4,0,low,16.7,1
29,basic,4,1,28,15,Sun,2,1,low,9.6,1
43,plus,9,2,33,13,Sat,3,0,low,16.4,1
47,vip,1,0,84,17,Sun,5,0,low,5.9,0
29,basic,7,0,4,18,Sat,4,0,medium,4.8,1
60,basic,1,0,15,20,Fri,3,1,medium,14.2,0
40,basic,10,1,38,19,Wed,4,1,low,6.5,0
37,basic,8,1,70,10,Thu,4,1,medium,1.0,0
37,plus,2,1,151,9,Tue,3,1,medium,13.3,1
57,basic,3,0,5,12,Fri,5,0,low,8.7,0
31,basic,3,1,35,13,Tue,3,1,medium,4.1,0
26,plus,5,0,3,8,Sat,4,0,high,16.2,0
24,plus,3,0,3,11,Tue,3,0,high,5.6,1
18,basic,2,0,23,13,Sat,2,0,low,15.7,0
47,plus,6,5,24,18,Thu,4,1,low,7.0,1
34,vip,3,1,160,21,Sun,1,1,low,3.5,0
34,plus,4,1,4,18,Fri,2,0,low,5.6,1
32,basic,7,2,12,19,Thu,3,1,medium,11.0,0
28,vip,7,0,56,12,Fri,1,1,low,10.1,0
36,vip,3,0,53,13,Tue,2,0,low,14.7,0
45,vip,9,2,37,11,Tue,5,1,low,13.6,1
45,basic,5,1,113,14,Tue,4,1,low,12.9,1
41,plus,5,0,5,11,Fri,2,0,low,12.2,0
44,basic,2,1,2,16,Tue,4,0,medium,1.4,0
33,basic,13,2,18,13,Wed,3,0,medium,5.5,0
30,plus,5,1,3,11,Tue,3,0,high,0.1,0
59,plus,4,0,12,12,Tue,2,0,high,5.5,0
53,vip,2,0,3,18,Tue,5,0,low,9.9,0
48,basic,5,1,13,11,Sun,3,1,low,18.3,1
38,plus,2,0,84,10,Sat,1,0,low,14.3,0
53,vip,6,2,30,17,Wed,3,1,low,11.9,1
44,basic,4,1,153,16,Tue,3,0,medium,13.6,1
50,basic,6,0,10,6,Sun,3,1,low,5.0,0
18,basic,3,0,7,14,Fri,5,1,low,10.7,0
46,vip,3,2,25,11,Mon,4,1,low,0.5,1
43,basic,2,0,1,12,Sun,2,0,medium,9.4,1
59,plus,3,0,160,7,Fri,2,1,low,0.3,0
37,plus,1,0,44,16,Fri,3,0,medium,7.7,1
28,basic,5,1,46,18,Sat,3,0,low,9.5,1
18,vip,6,1,18,15,Fri,5,1,low,16.8,0
29,vip,2,0,2,19,Thu,5,0,medium,14.6,0
41,basic,1,0,67,12,Tue,4,0,low,10.2,0
29,plus,1,0,43,11,Sat,4,1,medium,13.1,0
48,basic,1,0,131,15,Tue,3,1,high,6.7,0
47,basic,4,1,84,14,Tue,2,1,high,7.7,1
44,basic,4,0,75,10,Sat,4,0,low,8.1,0
39,basic,1,0,138,17,Mon,3,0,medium,13.8,0
45,basic,6,2,0,8,Sat,4,0,high,10.9,0
33,basic,6,0,68,17,Sat,4,0,medium,8.1,0
24,basic,2,0,118,16,Sun,3,1,low,8.3,1
42,basic,7,0,136,16,Sat,4,0,low,7.1,0
60,basic,2,0,5,13,Fri,2,0,medium,5.0,1
37,basic,1,0,72,7,Tue,2,1,low,12.5,1
45,plus,1,0,62,21,Sat,1,1,low,12.3,0
31,vip,7,1,12,7,Wed,2,1,medium,10.1,1
42,basic,1,0,42,10,Sun,4,1,medium,8.2,1
38,basic,3,1,41,21,Thu,2,1,low,13.5,1
34,basic,2,0,64,21,Fri,4,1,medium,3.9,0
43,plus,1,0,142,9,Mon,3,0,low,7.2,0
33,basic,1,0,9,17,Sun,5,1,low,3.6,0
27,basic,1,0,22,21,Wed,3,1,low,17.1,0
36,vip,10,2,2,20,Tue,5,0,low,7.4,0
50,basic,6,3,67,19,Sat,1,1,medium,4.4,0
33,basic,1,0,22,17,Wed,4,1,low,8.6,1
27,basic,3,1,90,8,Wed,1,1,high,9.0,0
34,basic,4,0,83,20,Mon,1,1,medium,12.2,0
52,vip,4,0,14,12,Thu,4,1,low,5.4,0
54,plus,2,0,6,12,Sat,4,1,low,2.3,1
33,basic,9,2,12,19,Fri,1,1,low,3.9,1
51,basic,2,0,6,14,Sat,2,1,low,9.7,1
39,plus,1,0,64,8,Thu,3,1,low,11.3,0
42,vip,3,0,1,6,Sat,3,0,low,9.7,0
34,plus,3,0,3,17,Sun,5,0,low,0.1,1
39,vip,1,0,31,18,Sat,3,0,low,10.3,0
41,plus,3,1,114,18,Tue,3,1,high,8.5,0
18,basic,3,0,18,12,Mon,1,0,low,0.1,0
26,plus,3,0,30,12,Thu,4,1,low,7.5,0
46,vip,2,1,24,11,Sun,3,0,medium,2.3,1
44,plus,1,0,146,14,Sun,3,1,low,4.4,0
36,vip,3,1,11,16,Thu,4,1,low,10.8,1
55,vip,1,0,16,8,Fri,4,1,medium,9.3,0
34,basic,1,0,1,8,Sun,5,0,low,11.0,0
