age,membership_tier,bookings_30d,late_cancels_30d,lead_time_hours,class_start_hour,day_of_week,instructor_pop,received_reminder,rain_risk,distance_km,no_show_next_class
43,plus,1,0,46,14,Sat,2,1,low,0.1,0
49,plus,1,0,73,14,Fri,3,1,low,8.2,0
45,basic,3,0,15,20,Sun,5,1,low,1.9,1
18,plus,2,0,36,15,Sun,3,1,high,16.9,1
22,plus,2,0,160,19,Sun,3,0,low,15.4,0
42,basic,6,0,2,18,Mon,4,0,low,11.1,1
38,plus,7,1,0,19,Mon,4,0,low,12.3,0
37,plus,9,0,34,15,Sun,4,1,low,5.0,1
45,basic,7,2,46,13,Mon,3,1,low,8.4,1
36,plus,9,1,30,10,Thu,3,1,low,9.5,0
38,plus,1,0,66,19,Mon,2,1,medium,12.6,1
49,plus,3,0,40,17,Tue,3,1,medium,6.9,0
35,plus,1,0,65,14,Sat,3,1,medium,13.2,1
48,basic,2,0,59,14,Wed,4,1,medium,3.6,0
46,basic,1,0,98,18,Fri,3,0,medium,2.6,0
54,vip,4,0,3,15,Tue,3,0,medium,2.6,0
21,basic,1,0,82,11,Wed,4,1,low,6.1,1
37,plus,10,0,55,21,Thu,4,1,low,5.2,0
37,plus,3,1,18,8,Fri,2,0,low,2.2,0
54,basic,3,0,12,18,Thu,4,0,medium,5.9,0
44,plus,7,0,47,15,Fri,5,1,low,7.4,0
54,basic,6,0,50,8,Fri,2,1,low,5.2,0
27,plus,1,0,68,13,Tue,5,1,medium,0.9,0
49,plus,1,0,90,16,Sat,3,0,low,9.6,0
39,plus,1,0,114,12,Tue,1,1,low,13.5,1
35,basic,2,0,129,14,Wed,2,0,medium,3.5,0
50,plus,4,1,139,21,Wed,4,1,low,11.6,1
40,plus,6,2,5,12,Sun,4,0,low,11.8,1
48,plus,6,0,91,13,Fri,4,1,low,5.8,0
32,basic,7,2,51,21,Tue,4,1,low,6.6,0
39,basic,3,0,53,16,Tue,3,0,low,5.0,1
48,basic,12,1,2,7,Tue,4,0,medium,8.1,0
18,plus,4,0,16,9,Sat,4,0,medium,16.5,1
46,plus,17,1,12,9,Wed,2,1,low,6.7,1
41,basic,1,0,23,21,Sun,4,0,low,3.5,1
32,basic,1,0,16,16,Fri,4,1,low,9.2,0
37,vip,6,0,51,14,Thu,3,1,medium,16.5,1
34,plus,1,0,156,12,Sat,5,1,low,13.6,1
28,basic,3,1,20,18,Sun,3,1,low,13.6,1
45,plus,1,0,37,8,Wed,2,0,low,9.3,0
42,plus,4,0,54,18,Tue,3,1,low,8.8,0
30,plus,1,0,47,21,Mon,5,1,low,16.6,0
53,basic,2,0,47,19,Tue,5,1,medium,5.0,0
48,basic,1,1,136,21,Mon,1,1,low,9.3,0
31,basic,1,0,164,13,Thu,5,0,high,4.5,0
47,basic,7,0,126,14,Sat,4,1,medium,7.9,0
23,plus,2,0,48,21,Mon,3,0,low,5.3,0
51,plus,4,1,1,18,Thu,3,0,low,10.7,0
56,plus,5,0,75,18,Fri,4,1,low,13.8,0
29,vip,4,0,6,9,Fri,5,0,low,5.7,0
48,vip,1,0,39,12,Tue,5,1,medium,8.3,0
51,basic,2,0,11,19,Tue,5,1,medium,11.0,0
39,basic,4,0,129,8,Fri,5,1,low,16.3,1
19,basic,1,0,23,12,Mon,5,1,low,5.4,0
57,plus,1,0,16,10,Sat,3,1,medium,12.7,0
41,plus,4,1,1,6,Thu,3,0,low,13.3,0
35,plus,4,0,144,19,Mon,5,0,high,6.3,0
32,basic,1,0,38,8,Fri,5,1,low,8.1,0
38,basic,6,0,3,12,Sun,3,0,low,10.7,1
25,basic,5,0,95,13,Tue,3,1,low,7.9,1
48,basic,1,0,60,11,Fri,4,1,high,0.1,0
29,plus,1,0,140,11,Wed,2,1,low,10.2,1
34,plus,3,0,1,20,Tue,3,0,medium,8.8,0
37,plus,5,0,4,14,Tue,1,0,medium,5.3,1
27,basic,3,0,58,6,Fri,3,1,low,8.1,0
24,basic,2,0,23,19,Thu,5,1,low,5.6,0
39,plus,1,0,3,16,Sun,5,0,medium,8.7,1
40,plus,3,0,153,12,Fri,3,1,medium,10.4,1
36,basic,1,1,30,21,Wed,3,1,high,9.4,0
31,plus,6,0,150,12,Mon,3,0,low,14.9,0
38,plus,2,0,163,21,Tue,4,0,low,4.8,1
50,basic,5,0,38,19,Wed,5,1,low,5.0,0
46,plus,8,1,51,13,Tue,3,1,medium,9.2,1
26,basic,3,0,4,17,Fri,3,0,low,5.1,1
47,plus,3,0,161,10,Mon,5,1,low,6.9,0
18,plus,3,0,72,9,Wed,4,1,low,15.6,1
37,basic,2,0,8,21,Fri,5,0,low,10.8,1
35,basic,8,0,47,18,Thu,4,1,low,3.2,0
60,basic,3,0,59,14,Fri,3,1,low,18.3,1
42,basic,2,0,77,6,Thu,3,1,low,2.6,0
42,plus,3,0,54,6,Mon,2,1,low,8.0,1
25,basic,4,0,48,12,Thu,3,1,medium,10.2,0
57,basic,7,0,4,14,Fri,4,0,low,14.6,0
30,plus,1,0,9,15,Sun,4,1,medium,13.0,0
51,plus,1,0,67,17,Thu,3,1,low,6.1,1
44,plus,1,0,132,10,Sun,3,1,low,10.3,0
50,plus,1,0,6,21,Thu,5,1,high,3.0,0
51,vip,5,0,79,15,Sat,5,1,low,15.9,0
44,plus,4,0,64,19,Wed,4,1,medium,9.5,1
29,plus,2,0,50,13,Tue,3,1,medium,3.8,1
36,plus,2,1,11,11,Wed,3,1,medium,6.6,1
33,plus,2,0,6,14,Thu,5,1,low,7.3,1
44,basic,1,0,1,19,Tue,5,0,medium,3.2,1
41,basic,7,0,22,19,Thu,5,1,low,12.6,0
36,plus,2,1,57,20,Tue,3,1,low,10.6,0
33,basic,3,1,5,13,Wed,4,0,low,11.3,0
51,vip,1,0,30,9,Sun,3,1,medium,9.1,1
35,plus,1,0,147,16,Fri,2,1,low,5.2,1
50,basic,1,0,3,19,Sun,2,0,high,2.5,1
60,plus,1,0,3,19,Sat,4,0,low,8.5,1
48,basic,6,0,67,11,Wed,4,1,low,14.9,0
37,plus,1,0,68,13,Fri,4,1,low,6.4,1
29,plus,1,0,54,8,Sun,4,0,medium,10.1,0
22,basic,1,0,148,13,Tue,5,1,medium,6.3,0
44,plus,12,0,21,11,Fri,4,0,high,8.3,0
39,plus,3,0,19,12,Thu,3,1,medium,10.0,1
56,plus,3,0,2,20,Sun,4,0,medium,6.6,0
45,basic,6,0,21,12,Sat,3,1,medium,9.5,1
45,basic,3,0,40,18,Fri,4,1,low,5.5,0
56,basic,1,0,68,12,Wed,5,1,medium,13.1,1
50,basic,4,0,39,16,Mon,2,1,medium,3.1,0
40,vip,4,0,50,14,Sat,4,1,medium,11.6,0
30,basic,5,0,1,17,Fri,3,0,low,7.1,0
48,plus,1,0,36,9,Fri,4,0,medium,5.2,0
18,basic,3,0,12,16,Mon,3,1,low,16.7,0
48,basic,2,0,129,17,Sun,4,1,high,11.0,1
62,basic,9,0,38,11,Thu,2,1,low,15.7,0
24,basic,3,0,6,8,Fri,1,1,low,14.5,0
47,basic,11,0,162,13,Wed,5,1,low,0.4,1
36,basic,4,0,22,9,Wed,5,1,medium,7.0,0
48,plus,8,0,6,16,Sat,3,0,low,9.2,0
18,basic,1,0,31,14,Mon,3,1,low,9.0,0
42,plus,1,0,23,9,Fri,4,1,low,19.8,1
51,plus,2,1,45,14,Sun,5,1,medium,9.3,0
18,plus,7,0,58,18,Wed,5,1,low,8.0,0
48,plus,5,0,95,17,Fri,3,1,low,7.1,0
28,plus,1,0,28,14,Mon,3,1,low,2.7,0
37,basic,1,0,8,9,Fri,5,1,low,10.4,1
36,plus,4,1,128,18,Fri,4,1,high,10.7,0
48,basic,2,1,154,12,Tue,1,1,low,8.1,0
44,basic,2,0,47,7,Fri,5,1,high,2.3,0
44,basic,4,0,3,18,Sat,5,0,low,5.9,0
27,plus,2,0,76,18,Tue,4,0,low,4.7,0
31,basic,5,1,141,7,Thu,2,1,low,11.5,0
37,vip,1,0,84,6,Tue,3,1,medium,7.3,1
40,plus,2,0,1,19,Mon,5,0,low,4.8,1
27,basic,1,0,37,16,Sat,4,0,medium,2.0,1
45,vip,3,0,69,20,Mon,2,0,low,6.2,1
56,plus,2,0,56,16,Mon,2,1,medium,3.4,0
32,basic,2,0,78,18,Fri,4,0,low,6.3,1
50,plus,1,0,150,21,Sat,3,1,low,2.8,0
48,plus,1,0,24,19,Thu,5,1,low,6.4,0
25,vip,2,0,21,12,Sat,4,1,low,7.2,0
39,plus,5,1,45,15,Sun,4,1,medium,8.6,0
26,basic,2,0,3,12,Sat,3,0,medium,7.3,1
45,basic,3,0,68,14,Sat,4,1,low,1.2,1
46,plus,4,0,19,16,Thu,5,1,medium,15.5,0
51,plus,5,0,29,8,Sat,5,1,low,5.7,0
31,basic,1,1,3,8,Sat,5,0,medium,10.0,0
59,basic,4,1,48,12,Thu,4,1,medium,12.1,0
50,basic,2,0,5,6,Mon,4,0,medium,4.8,0
37,vip,5,0,54,12,Sat,1,1,low,12.4,1
57,plus,3,0,2,11,Fri,2,0,medium,14.0,1
51,basic,4,0,65,16,Wed,4,1,medium,10.7,1
29,basic,4,0,152,13,Sat,3,0,low,4.6,0
30,vip,2,0,116,13,Sat,5,0,high,8.9,0
41,basic,1,0,160,21,Tue,4,1,low,8.2,0
49,basic,5,0,6,11,Sat,5,1,medium,1.4,1
38,plus,1,0,9,12,Thu,4,1,low,14.2,1
26,basic,1,0,89,14,Mon,3,1,low,6.6,1
37,basic,4,1,4,6,Thu,1,0,low,9.4,0
36,vip,8,0,36,13,Thu,5,1,high,8.4,0
29,basic,2,1,111,15,Sat,2,1,low,8.7,0
54,basic,5,0,63,14,Wed,4,1,medium,4.1,0
35,basic,7,0,31,8,Fri,5,1,low,4.8,1
37,plus,1,0,79,8,Sat,5,1,low,11.0,0
35,vip,2,0,24,6,Thu,1,1,low,12.8,0
53,plus,5,3,35,11,Sun,3,0,high,12.2,0
33,basic,7,0,71,10,Tue,3,1,medium,3.2,0
25,basic,6,1,27,10,Sun,4,1,medium,11.5,0
22,vip,3,0,14,11,Fri,2,1,medium,13.9,1
35,plus,1,0,15,8,Mon,1,1,medium,4.2,0
24,basic,3,1,7,14,Sat,4,1,medium,16.2,1
32,basic,2,0,112,17,Fri,3,0,low,11.3,0
46,vip,2,0,92,13,Tue,5,1,low,3.3,0
35,basic,1,0,71,21,Fri,4,0,low,5.3,0
45,basic,4,1,51,10,Sat,5,0,medium,2.0,0
36,plus,1,0,34,19,Tue,4,1,medium,18.2,0
26,basic,3,0,147,18,Mon,4,1,low,5.6,1
42,vip,1,0,1,21,Mon,3,0,low,11.7,0
36,basic,10,0,54,19,Mon,5,1,high,0.1,0
38,plus,1,0,5,13,Sun,4,0,low,6.3,0
71,basic,2,0,65,19,Fri,4,1,medium,10.3,1
71,basic,5,0,161,6,Tue,3,1,low,11.4,0
35,plus,3,0,3,19,Tue,5,0,low,4.4,0
51,basic,1,0,54,9,Fri,4,1,medium,3.1,1
34,basic,15,2,23,19,Sat,2,1,medium,10.5,0
56,plus,5,0,64,17,Thu,4,0,low,5.3,0
42,plus,2,0,89,14,Sat,3,0,low,7.5,0
48,plus,1,0,27,19,Fri,5,1,medium,4.8,0
43,basic,12,1,49,16,Sun,4,0,low,3.8,1
18,basic,1,0,57,20,Fri,4,1,low,4.9,0
36,basic,1,0,152,13,Tue,5,1,medium,4.3,1
38,plus,2,0,68,18,Sat,4,0,high,11.1,0
33,vip,3,0,27,16,Tue,4,1,medium,2.7,1
46,vip,1,0,154,12,Tue,4,1,low,8.2,0
25,basic,2,0,123,16,Fri,3,0,medium,16.5,0
42,plus,4,0,17,18,Wed,4,0,low,8.1,0
39,basic,1,0,37,14,Mon,3,1,low,9.2,0
48,plus,9,0,14,13,Wed,4,1,low,6.2,0
38,basic,1,0,109,12,Fri,4,1,medium,0.8,0
39,plus,2,0,26,19,Wed,4,1,low,2.6,0
18,plus,1,0,5,8,Thu,5,0,low,2.7,0
27,basic,6,0,9,19,Thu,5,1,low,6.5,0
44,plus,1,0,2,11,Thu,5,0,low,0.8,0
42,basic,5,0,43,21,Sun,3,1,low,1.4,0
48,basic,7,0,17,18,Mon,2,1,low,16.9,1
43,vip,1,0,34,17,Thu,3,1,low,9.2,0
46,basic,5,1,44,16,Thu,5,1,medium,9.0,0
51,plus,1,0,125,15,Thu,3,1,low,9.1,1
40,basic,1,0,101,20,Wed,4,0,medium,13.0,1
52,basic,1,0,4,17,Thu,4,0,low,3.1,1
47,basic,5,0,37,19,Sat,4,1,low,14.7,0
24,basic,2,0,11,18,Thu,4,0,low,5.5,0
34,basic,9,0,6,12,Tue,3,0,low,8.8,0
35,basic,3,0,85,16,Sun,5,0,medium,6.5,0
21,vip,1,0,19,20,Tue,3,1,medium,15.3,0
47,plus,5,0,129,7,Tue,2,1,low,6.5,1
45,basic,8,0,91,20,Tue,3,1,low,6.4,0
36,plus,8,1,36,18,Fri,4,0,low,7.4,1
41,vip,4,0,94,6,Wed,4,1,low,15.9,0
26,basic,1,0,29,6,Sat,3,0,low,6.1,0
27,basic,4,0,18,15,Thu,3,1,medium,4.3,0
51,plus,5,0,10,14,Tue,3,1,medium,9.6,1
18,basic,1,0,33,21,Thu,5,1,high,10.2,0
39,plus,2,0,88,8,Fri,2,1,low,8.5,0
43,vip,3,0,2,20,Fri,2,0,medium,7.8,1
36,plus,1,0,60,13,Mon,5,1,medium,11.1,0
38,plus,4,0,69,19,Thu,5,1,low,11.4,0
20,plus,1,0,53,18,Wed,3,1,low,10.0,1
51,basic,3,0,49,20,Sat,3,1,low,4.4,1
45,basic,5,0,20,20,Thu,3,1,medium,8.8,1
40,plus,1,0,147,11,Sat,2,0,low,14.9,1
57,basic,1,0,2,9,Tue,3,0,medium,13.1,0
63,plus,2,0,161,10,Thu,5,1,low,6.8,0
51,basic,4,0,72,21,Tue,4,1,low,2.1,0
33,basic,7,1,3,12,Fri,5,0,low,6.2,0
42,basic,1,0,155,10,Sun,4,0,low,5.2,0
42,plus,3,0,6,11,Fri,3,1,low,8.6,1
30,basic,2,0,41,9,Sun,4,1,low,16.7,1
34,basic,5,0,43,20,Sun,4,1,medium,8.9,0
27,basic,1,0,56,17,Sat,3,0,medium,9.2,0
35,vip,3,0,28,17,Fri,3,0,low,12.8,0
55,basic,2,0,0,20,Tue,5,0,low,1.7,0
45,basic,6,0,0,6,Sun,4,0,low,8.3,0
49,vip,1,0,35,18,Sun,5,1,high,6.7,0
58,basic,3,0,85,10,Thu,5,1,low,7.0,0
47,basic,3,0,15,7,Sat,4,1,low,3.5,1
38,basic,10,0,40,13,Fri,2,0,high,11.2,0
45,basic,2,0,13,11,Wed,3,1,medium,19.9,0
42,basic,3,0,103,17,Thu,4,1,low,11.0,0
29,vip,4,0,4,12,Sat,3,0,medium,2.8,0
42,plus,3,0,160,19,Wed,4,1,low,4.4,0
28,vip,2,1,79,12,Sun,3,1,medium,7.2,0
30,plus,2,1,42,18,Thu,1,1,medium,5.9,0
34,basic,8,1,70,19,Fri,4,1,low,11.4,1
31,basic,5,0,56,16,Sun,5,1,medium,3.5,0
46,basic,3,0,141,17,Mon,3,0,medium,7.3,1
46,plus,1,0,78,12,Thu,2,1,medium,10.7,1
19,vip,2,0,64,13,Sat,3,0,low,2.6,0
28,basic,3,0,32,14,Wed,5,1,low,15.7,1
45,basic,10,3,57,17,Sat,2,1,low,3.6,0
33,vip,2,0,9,12,Wed,5,1,low,14.2,0
38,plus,8,0,139,8,Sun,4,1,medium,5.6,0
37,plus,2,0,35,13,Tue,3,1,low,12.5,1
57,basic,1,0,19,19,Mon,4,0,medium,13.0,0
53,basic,6,0,22,16,Tue,4,0,medium,6.3,0
54,basic,7,0,91,13,Sun,4,1,low,5.9,0
31,basic,10,1,14,19,Tue,4,1,medium,8.9,0
37,basic,3,0,63,6,Tue,5,1,medium,11.7,0
41,plus,2,0,52,10,Sun,4,0,low,3.8,0
62,basic,10,0,112,16,Fri,3,1,low,14.5,0
43,basic,1,0,83,18,Mon,2,0,medium,15.1,1
35,plus,2,0,107,13,Fri,3,0,medium,8.5,0
23,plus,4,0,16,13,Thu,5,1,high,2.8,0
33,basic,2,0,55,13,Sun,3,0,low,6.3,1
33,basic,3,0,69,14,Sun,5,1,high,1.8,1
37,plus,11,0,39,15,Fri,4,0,low,5.5,0
53,vip,3,0,113,19,Thu,5,1,low,4.8,0
49,basic,1,0,28,8,Fri,3,0,low,9.1,0
22,plus,3,0,57,15,Mon,5,0,high,4.1,1
46,vip,3,0,19,15,Wed,3,1,medium,5.7,1
42,plus,5,0,38,8,Thu,5,1,medium,9.5,0
45,basic,10,0,36,18,Sat,5,1,low,9.0,0
35,vip,1,0,134,11,Thu,1,1,medium,8.5,0
30,basic,2,0,143,14,Sat,4,1,medium,15.4,0
39,plus,3,0,16,19,Thu,2,1,low,12.5,1
54,vip,2,0,29,11,Tue,2,1,low,18.6,0
37,basic,4,0,60,19,Thu,2,1,low,2.6,0
39,basic,3,0,49,12,Sat,5,1,low,8.5,0
29,basic,1,0,149,18,Sun,2,0,low,11.7,0
41,basic,2,0,143,15,Wed,3,0,high,11.3,0
45,basic,1,0,31,11,Fri,1,1,medium,5.5,1
37,plus,2,0,5,11,Fri,5,0,low,6.3,1
18,plus,1,0,118,16,Sat,4,1,medium,17.8,0
46,basic,1,0,15,17,Fri,4,0,low,18.3,0
37,basic,1,0,45,13,Thu,4,1,low,15.8,1
30,basic,1,0,51,21,Sat,4,1,low,10.4,0
55,basic,1,0,141,11,Mon,4,0,medium,7.7,0
34,basic,12,1,83,8,Sun,5,1,low,9.2,1
50,plus,11,1,66,18,Thu,4,1,medium,8.7,1
47,basic,1,0,1,18,Sun,5,0,high,5.3,0
49,plus,1,0,38,9,Thu,3,1,high,4.0,0
50,basic,3,0,58,13,Tue,3,1,medium,2.6,0
42,plus,1,0,3,15,Fri,3,0,medium,7.8,0
26,basic,2,0,10,13,Thu,3,1,low,9.2,1
60,basic,2,0,150,20,Sat,2,1,low,7.2,1
34,plus,2,0,55,17,Fri,4,1,low,3.1,0
28,plus,2,0,21,9,Sat,3,0,low,8.6,0
27,plus,2,0,114,8,Sat,2,0,high,0.9,0
23,plus,1,0,26,19,Thu,3,1,medium,4.2,0
59,basic,2,1,3,9,Thu,4,0,medium,14.6,0
46,plus,7,1,72,13,Mon,3,1,low,6.0,0
18,plus,4,0,145,17,Wed,2,0,low,15.1,1
53,plus,1,1,12,19,Sun,4,1,low,9.8,0
29,plus,9,0,93,14,Sat,2,1,low,5.3,0
53,plus,1,0,47,19,Sun,2,1,high,11.9,0
40,basic,2,0,43,8,Thu,5,1,low,1.9,0
41,basic,2,0,23,12,Wed,5,1,low,12.2,0
34,basic,18,2,65,16,Fri,2,0,low,10.4,1
43,basic,1,0,119,6,Sun,4,1,low,13.9,0
44,vip,2,0,110,21,Mon,3,0,high,15.1,1
30,basic,4,0,154,19,Fri,5,1,medium,10.4,0
34,plus,2,0,7,15,Tue,3,1,low,12.0,0
47,basic,9,0,39,20,Thu,3,1,low,4.3,0
54,vip,2,0,2,10,Tue,4,0,low,3.4,0
45,vip,4,1,10,16,Mon,2,0,medium,5.5,0
18,basic,1,0,93,6,Sun,4,0,low,9.8,0
46,plus,4,0,65,15,Thu,3,0,medium,8.0,1
54,vip,3,0,133,8,Sun,4,1,medium,2.9,0
39,basic,1,0,2,8,Sun,3,0,low,9.9,1
29,basic,5,0,128,20,Fri,3,1,medium,12.0,1
29,plus,7,0,68,18,Thu,4,1,low,3.1,0
29,basic,2,0,53,16,Sat,5,1,medium,7.5,1
51,plus,1,0,22,16,Thu,5,0,low,4.4,1
52,basic,1,0,67,20,Tue,4,1,medium,9.1,0
36,basic,1,0,111,10,Fri,5,1,medium,5.1,0
33,plus,3,0,34,18,Fri,3,0,low,6.6,1
42,basic,5,0,25,14,Thu,3,0,medium,15.0,0
62,basic,1,0,19,15,Tue,3,1,low,4.2,0
37,plus,1,0,3,10,Sun,5,0,low,5.5,0
60,basic,1,0,57,13,Mon,1,1,low,11.8,0
31,plus,11,2,0,7,Mon,5,0,high,6.0,1
62,basic,1,1,75,17,Thu,4,1,low,5.8,0
29,plus,1,0,155,19,Mon,2,1,medium,15.5,1
26,basic,1,0,23,12,Thu,3,1,medium,2.0,0
39,basic,3,0,28,20,Sun,5,1,low,15.2,0
48,basic,3,0,139,20,Mon,2,1,low,6.2,0
51,basic,1,0,125,19,Sat,2,0,medium,2.7,0
18,basic,7,0,148,12,Sun,3,1,medium,13.2,0
45,plus,2,0,97,18,Sat,5,0,low,2.4,1
48,basic,2,0,11,13,Thu,3,1,low,17.2,1
26,plus,5,0,5,18,Tue,5,0,low,4.9,0
42,plus,4,0,128,12,Thu,1,1,low,4.3,0
33,vip,4,0,86,18,Fri,3,1,medium,5.9,0
36,plus,1,1,22,20,Sat,3,0,low,10.4,0
37,plus,1,0,3,16,Tue,5,0,low,4.0,0
50,basic,3,0,37,18,Sat,4,1,low,1.8,0
28,basic,2,0,16,8,Mon,2,1,low,6.4,1
39,vip,1,0,134,10,Wed,5,0,medium,14.7,0
48,basic,14,1,27,11,Tue,3,1,low,8.2,1
27,vip,3,1,0,9,Sun,4,0,low,10.9,0
47,basic,15,0,0,19,Sat,2,0,medium,3.6,0
34,basic,4,0,6,9,Thu,4,1,medium,9.2,0
27,plus,3,0,29,13,Sat,3,1,low,3.6,0
42,basic,4,0,9,11,Sun,4,1,medium,6.7,0
19,basic,1,0,4,7,Sun,5,0,medium,0.1,0
28,basic,1,0,35,7,Mon,3,0,low,9.3,0
38,vip,3,0,116,13,Mon,3,1,medium,13.1,1
54,vip,5,0,6,20,Wed,4,0,low,17.3,0
56,plus,2,0,2,20,Fri,2,0,medium,10.7,0
43,basic,2,0,45,6,Fri,3,1,low,19.0,0
40,plus,2,0,22,13,Sat,5,1,medium,13.5,1
55,vip,2,0,34,7,Sun,5,1,low,11.3,1
37,basic,7,0,3,19,Thu,5,0,low,1.6,0
46,plus,6,0,167,11,Thu,2,0,low,11.9,0
45,vip,5,1,30,18,Sat,5,1,low,5.2,1
46,basic,5,0,108,21,Fri,1,0,medium,2.7,1
40,vip,5,0,37,10,Sat,5,1,medium,10.7,0
62,basic,4,0,26,10,Wed,5,1,low,11.9,0
30,vip,3,0,62,15,Thu,3,0,medium,7.6,0
18,vip,2,0,71,7,Sun,2,1,low,9.0,0
31,plus,2,1,82,15,Thu,3,1,medium,3.2,0
56,plus,10,1,4,18,Sat,5,0,low,10.7,0
31,basic,7,1,40,19,Sat,2,1,medium,11.7,0
42,plus,3,0,4,11,Mon,4,0,low,11.1,0
48,basic,4,1,5,13,Mon,3,0,medium,8.1,0
34,plus,2,0,17,20,Thu,2,1,low,10.0,1
21,basic,2,0,153,13,Fri,4,1,low,9.6,1
39,plus,5,0,9,18,Sun,5,0,high,4.5,1
40,basic,3,0,18,20,Sun,4,1,low,12.0,1
34,plus,1,0,154,18,Sun,3,0,low,0.8,0
44,basic,1,0,36,12,Sat,3,1,medium,5.0,0
33,basic,2,0,117,12,Sun,1,1,medium,4.6,0
26,basic,4,0,1,13,Sat,3,0,low,5.3,0
38,basic,1,0,28,15,Fri,5,1,low,18.1,0
50,basic,7,0,49,14,Wed,2,1,high,4.0,1
51,basic,1,0,68,13,Thu,3,1,medium,11.9,0
30,basic,1,0,84,12,Mon,3,0,low,8.3,1
25,basic,1,0,10,11,Fri,3,1,low,3.3,0
41,plus,1,1,104,20,Fri,3,1,medium,17.4,0
45,basic,1,0,38,17,Sat,3,0,medium,2.6,1
39,basic,3,0,4,18,Tue,1,0,medium,6.9,1
18,basic,3,0,37,8,Sat,3,0,high,5.0,0
47,basic,6,0,138,18,Thu,4,1,low,7.0,0
31,basic,6,0,133,18,Sun,2,1,low,2.7,0
26,basic,1,0,1,13,Fri,2,0,high,2.2,0
49,basic,2,0,2,13,Thu,3,0,medium,4.1,0
38,vip,2,0,17,18,Fri,3,0,medium,14.5,0
29,plus,1,0,54,13,Tue,3,1,medium,16.6,0
62,basic,8,0,20,14,Tue,1,1,medium,15.0,0
43,plus,3,0,0,8,Wed,4,0,low,4.5,0
44,plus,5,0,25,19,Thu,3,0,medium,9.0,1
46,basic,9,1,43,13,Tue,5,1,medium,6.9,1
37,basic,1,0,1,21,Thu,3,0,low,6.9,0
35,vip,1,0,1,14,Sun,5,0,medium,3.3,0
37,basic,1,0,31,12,Tue,4,1,low,10.0,0
29,basic,3,0,19,11,Tue,5,0,medium,12.5,1
33,basic,2,0,154,13,Sat,5,1,medium,9.2,0
61,plus,2,0,38,13,Sun,2,1,low,5.0,0
54,vip,5,1,109,11,Thu,2,1,low,8.6,1
35,basic,6,1,3,19,Tue,5,0,medium,18.4,1
39,basic,1,0,95,14,Sun,5,1,medium,2.3,1
32,basic,1,0,15,9,Fri,4,0,low,8.5,0
28,plus,2,1,24,12,Mon,3,0,low,13.4,0
18,plus,1,0,9,14,Sun,1,1,low,2.7,1
44,plus,2,0,121,11,Fri,4,1,low,17.2,0
26,basic,4,1,43,20,Sat,3,0,low,16.7,1
31,vip,1,0,5,13,Sat,5,0,low,5.7,0
18,plus,5,0,93,9,Fri,3,1,low,17.1,0
48,plus,3,0,149,19,Thu,2,1,low,10.5,0
30,basic,3,0,96,7,Tue,3,1,low,7.8,0
33,plus,7,0,45,6,Sat,4,1,low,17.0,1
32,vip,1,0,76,8,Tue,5,0,medium,11.4,1
28,plus,1,0,62,20,Tue,3,1,medium,10.0,0
33,plus,8,0,2,17,Sat,3,0,medium,18.4,0
59,plus,1,0,130,10,Mon,3,0,medium,5.6,0
26,basic,1,0,40,18,Sat,5,0,low,8.2,0
41,plus,1,0,7,19,Sat,5,0,medium,9.4,1
38,basic,2,0,15,14,Mon,3,1,low,14.6,1
51,plus,2,0,13,13,Sat,5,1,high,10.0,1
38,plus,9,1,102,20,Thu,2,1,low,13.4,0
18,plus,2,1,9,12,Tue,1,0,low,6.5,0
18,plus,1,0,116,14,Sat,3,1,low,7.9,1
28,basic,1,0,3,7,Wed,4,0,low,8.5,0
36,plus,10,1,17,18,Sun,3,1,low,6.3,1
53,basic,2,0,66,6,Thu,4,1,low,7.8,1
52,plus,3,0,154,14,Fri,3,1,low,6.0,0
49,basic,6,0,27,9,Sat,4,1,medium,2.7,1
42,plus,3,1,55,21,Sun,4,1,low,7.3,0
18,plus,1,0,33,18,Wed,3,0,low,4.1,1
50,vip,1,0,3,13,Tue,2,0,low,3.0,0
44,plus,7,0,97,11,Sat,4,1,low,17.1,0
31,basic,8,1,23,12,Wed,4,1,low,11.7,1
47,basic,3,0,133,18,Wed,3,1,low,3.5,0
29,vip,1,1,6,20,Mon,2,1,low,4.3,0
18,basic,2,0,8,12,Thu,3,1,medium,9.5,0
38,basic,1,0,53,13,Sat,5,1,low,5.6,0
38,plus,1,0,78,18,Fri,4,1,low,6.5,1
42,basic,4,0,34,7,Mon,5,1,high,3.1,0
20,basic,1,0,52,19,Wed,4,1,low,7.1,0
53,basic,2,0,24,19,Sat,2,1,medium,15.5,1
18,vip,1,0,38,19,Sun,4,1,medium,8.3,0
47,plus,12,0,33,19,Sat,5,0,low,5.3,0
51,basic,1,0,47,17,Tue,4,1,low,9.2,0
43,basic,3,0,3,12,Mon,3,0,high,7.2,1
49,basic,4,0,16,12,Thu,2,1,medium,2.8,1
38,basic,6,1,45,18,Sun,2,1,low,6.2,1
48,plus,9,0,42,8,Sun,3,1,low,6.6,1
36,basic,1,0,32,12,Thu,4,1,medium,2.6,0
40,plus,4,0,14,18,Fri,3,0,low,8.2,1
50,plus,3,1,0,18,Sun,4,0,medium,10.3,0
33,plus,5,0,115,15,Sat,3,1,medium,15.6,0
50,basic,4,0,19,18,Thu,1,0,medium,8.4,1
